product_clean,meddra_pt,in_era1,in_era2,a,prr,n_methods
NATURAL ACCELERATOR,Nephrolithiasis,FALSE,TRUE,3,7.70733120834541,4
NATURAL ACCELERATOR,Sepsis,FALSE,TRUE,3,34.8293321693584,4
NATURE MADE CALCIUM 600 MG WITH VITAMIN D3,Cough,FALSE,TRUE,3,21.6406504065041,4
NATURE MADE SUPER B-COMPLEX WITH VITAMIN C & FOLIC ACID TABLET,Asthenia,FALSE,TRUE,3,10.9436677631579,4
NATURE MADE SUPER B-COMPLEX WITH VITAMIN C & FOLIC ACID TABLET,Blood Pressure Increased,FALSE,TRUE,3,5.68210930828352,3
NATURE MADE SUPER B-COMPLEX WITH VITAMIN C & FOLIC ACID TABLET,Constipation,FALSE,TRUE,3,13.9784663865546,4
NATURE MADE SUPER B-COMPLEX WITH VITAMIN C & FOLIC ACID TABLET,Muscle Spasms,FALSE,TRUE,3,19.4554093567251,4
NATURE MADE SUPER B-COMPLEX WITH VITAMIN C & FOLIC ACID TABLET,Staphylococcal Infection,FALSE,TRUE,3,144.646739130435,4
"NATURE'S BOUNTY EXTRA STRENGTH HAIR, SKIN & NAILS",Swollen Tongue,FALSE,TRUE,3,130.509803921569,4
NATURE'S BOUNTY ZINC,Choking,FALSE,TRUE,3,4.01372135102533,3
NATURE'S BOUNTY ZINC,Foreign Body,FALSE,TRUE,3,8.89672459893048,4
NATUREMADE BURP-LESS FISH OIL,Dyspnoea,FALSE,TRUE,3,9.47402135231317,4
NATUREMADE FISH OIL,Cough,FALSE,TRUE,3,13.9092334494774,4
NATUREMADE IRON,Adverse Event,FALSE,TRUE,3,62.4835680751174,4
NATUREMADE L-LYSINE 1000 MG TABLET,Dyspnoea,FALSE,TRUE,3,15.791221826809,4
NATUREMADE SUPER B COMPLEX TABLET,Computerised Tomogram Abnormal,FALSE,TRUE,3,64.2729468599034,4
NATUREMADE VITAMIN B6,Adverse Event,FALSE,TRUE,3,56.2330985915493,4
NATUREMADE VITAMIN C,Adverse Event,FALSE,TRUE,3,31.231220657277,4
NATUREMADE VITAMIN C 1000 MG TABLET,Foreign Body,FALSE,TRUE,3,14.2363636363636,4
NATUREMADE VITAMIN C 500 MG WITH ROSE HIPS TABLET,Choking,FALSE,TRUE,3,10.7052673904302,4
NATUREMADE VITAMIN C 500 MG WITH ROSE HIPS TABLET,Cough,FALSE,TRUE,3,64.9365853658537,4
NEURITERX,Burning Sensation,FALSE,TRUE,3,90.8668941979522,4
NEURIVA BRAIN PERFORMANCE ORIGINAL,Hallucination,FALSE,TRUE,3,27.0274204468517,4
NIACIN,Burning Sensation,FALSE,TRUE,3,30.2821387940842,4
NOSE SLAP,Seizure,FALSE,TRUE,3,58.7593818984547,4
NOSE SLAP,Syncope,FALSE,TRUE,3,31.4633569739953,4
NOW ASHWAGANDHA,Blood Bilirubin Increased,FALSE,TRUE,3,109.693681318681,4
NOW ASHWAGANDHA,Pruritus,FALSE,TRUE,3,14.4459117221418,4
NOW NIACIN,Bronchospasm,FALSE,TRUE,3,1815.20454545455,4
NOW NIACIN,Food Allergy,FALSE,TRUE,3,293.636029411765,4
NOW NIACIN,Rash,FALSE,TRUE,3,28.6063753581662,4
NUGENIX FREE TESTOSTERONE BOOSTER,Heart Rate Increased,FALSE,TRUE,3,5.62256973795435,3
NUGENIX TOTAL-T,Heart Rate Increased,FALSE,TRUE,3,10.7380311995697,4
NURISH BY NATUREMADE MAGNESIUM OXIDE,Nausea,FALSE,TRUE,3,12.3088303282478,4
NURISH BY NATUREMADE VITAMIN D3,Nausea,FALSE,TRUE,3,9.23127600554785,4
NUTRAFOL HAIRBIOTIC,Rash,FALSE,TRUE,3,22.8842406876791,4
NUTRAFOL MEN HAIR GROWTH NUTRACEUTICAL,Renal Failure,FALSE,TRUE,3,20.9143081761006,4
NUTRAFOL POSTPARTUM HAIR GROWTH NUTRACEUTICAL,Hepatic Enzyme Increased,FALSE,TRUE,3,33.3850334448161,4
NUTRAFOL STRESS ADAPTOGEN,Diarrhoea,FALSE,TRUE,3,5.4756582556226,3
NUTRAFOL STRESS ADAPTOGEN HAIR WELLNESS BOOSTER,Hepatic Enzyme Increased,FALSE,TRUE,3,22.2533444816054,4
NUTRAFOL WOMEN'S BALANCE,Abdominal Discomfort,FALSE,TRUE,3,5.61426461278751,3
NUTRAFOL WOMENS BALANCE HAIR GROWTH NUTRACEUTICAL,Blood Alkaline Phosphatase Increased,FALSE,TRUE,3,18.4243055555556,4
NUTRAFOL WOMENS BALANCE HAIR GROWTH NUTRACEUTICAL,Blood Pressure Decreased,FALSE,TRUE,3,4.87702205882353,3
NUTRAFOL WOMENS BALANCE HAIR GROWTH NUTRACEUTICAL,Cholelithiasis,FALSE,TRUE,3,13.5917008196721,4
NUTRAFOL WOMENS BALANCE HAIR GROWTH NUTRACEUTICAL,Jaundice,FALSE,TRUE,3,5.38372564935065,3
NUTRAFOL WOMENS BALANCE HAIR GROWTH NUTRACEUTICAL,Lip Swelling,FALSE,TRUE,3,4.63180865921788,3
NUTRAFOL WOMENS BALANCE HAIR GROWTH NUTRACEUTICAL,Pharyngeal Swelling,FALSE,TRUE,3,12.3745335820896,4
NUTRILITE CHEWABLE VITAMIN E,Dizziness,FALSE,TRUE,3,10.6844147157191,4
NUTRILITE CHEWABLE VITAMIN E,Nausea,FALSE,TRUE,3,7.38474341192788,4
NUTRILITE CHEWABLE VITAMIN E,Vomiting,FALSE,TRUE,3,8.19138461538462,4
NUTRILITE DOUBLE X MULTIVITAMIN 31 DAY REFILL,Macular Degeneration,FALSE,TRUE,3,104.818897637795,4
OCUVITE ADULT,Dysphagia,FALSE,TRUE,3,4.17077759197325,3
OCUVITE ADULT,Macular Degeneration,FALSE,TRUE,3,13.6617596713454,4
OCUVITE ADULT 50+,Oropharyngeal Pain,FALSE,TRUE,3,4.42241092241092,3
OCUVITE ADULT 50+,Visual Impairment,FALSE,TRUE,3,6.59736711376056,3
"OCUVITE ADULT 50+ (CAPSULE, SOFT)",Foreign Body,FALSE,TRUE,3,7.90790255496138,4
OMEGA Q PLUS RESVERATROL,Atrial Fibrillation,FALSE,TRUE,3,22.3334265734266,4
OMEGAPLEX,Asthenia,FALSE,TRUE,3,4.86111111111111,3
OMEGAPLEX,Urticaria,FALSE,TRUE,3,4.61085110071069,3
OMNI DROP PROGRAM,Malaise,FALSE,TRUE,3,13.2574701195219,4
ONE A DAY MEN'S HEALTH (MULTIVITAMINS) TABLET,Choking,FALSE,TRUE,3,8.02864897466828,4
ONE A DAY MEN'S MULTIVITAMIN,Foreign Body In Throat,FALSE,TRUE,3,10.4477748691099,4
ONE A DAY MENS 50 PLUS HEALTHY ADVANTAGE,Foreign Body In Throat,FALSE,TRUE,3,52.2702879581152,4
ONE A DAY MENS 50 PLUS HEATHLY ADVANTAGE BAYER,Foreign Body,FALSE,TRUE,3,4.74367201426025,3
ONE A DAY MENS 50 PLUS HEATHLY ADVANTAGE BAYER,Foreign Body In Throat,FALSE,TRUE,3,13.9329842931937,4
ONE A DAY PROACTIVE 65+,Choking,FALSE,TRUE,3,5.35203055890631,3
ONE A DAY WOMEN'S,Pharyngeal Injury,FALSE,TRUE,3,7.15960706560923,3
ONE A DAY WOMEN'S 50 PLUS HEALTHY ADVANTAGE,Oropharyngeal Pain,FALSE,TRUE,3,4.56095467032967,3
"ONE A DAY WOMEN'S 50 PLUS HEALTHY ADVANTAGE, BAYER",Choking,FALSE,TRUE,3,8.02864897466828,4
ONE A DAY WOMEN'S 50+ ADVANTAGE,Oropharyngeal Pain,FALSE,TRUE,3,10.4391679748823,4
ONE A DAY WOMEN'S 50+ HEALTHY ADVANTAGE(MULTIVITAMINS + MINERALS) FILM-COATED TABLET,Dysphagia,FALSE,TRUE,3,13.7122252747253,4
ONE A DAY WOMEN'S ACTIVE METABOLISM,Choking,FALSE,TRUE,3,4.01372135102533,3
ONE A DAY WOMEN'S FORMULA,Choking,FALSE,TRUE,3,8.02864897466828,4
ONE A DAY WOMEN'S MINIGELS COMPLETE MULTIVITAMIN,Cough,FALSE,TRUE,3,8.11067073170732,4
ONE A DAY WOMEN'S MINIGELS COMPLETE MULTIVITAMIN,Oropharyngeal Pain,FALSE,TRUE,3,12.1808608058608,4
ONE A DAY WOMEN'S PETITES COMPLETE MULTIVITAMIN,Choking,FALSE,TRUE,3,4.58728244011718,3
ONE A DAY WOMENS,Oropharyngeal Pain,FALSE,TRUE,3,17.2010342598578,4
ONE A DAY WOMENS MINIGELS COMPLETE MULTIVITAMIN,Choking,FALSE,TRUE,3,8.02864897466828,4
ONE-A-DAY PROACTIVE 65+ (MULTIVITAMINS + MINERALS) FILM-COATED TABLET,Dysphagia,FALSE,TRUE,3,15.9981971153846,4
ONE-A-DAY WOMEN'S PRENATAL SINGLE,Abortion Spontaneous,FALSE,TRUE,3,53.1297405189621,4
ONNIT ALPHA BRAIN,Dizziness,FALSE,TRUE,3,4.85545758589237,3
OSTEO BI-FLEX,Dysphagia,FALSE,TRUE,3,13.7122252747253,4
OSTEO BI-FLEX TRIPLE STRENGTH,Cough,FALSE,TRUE,3,17.7046563192905,4
OSTEO BI-FLEX TRIPLE STRENGTH,Foreign Body,FALSE,TRUE,3,6.46961594555177,3
PATRIOT POWER GREENS,Flatulence,FALSE,TRUE,3,4.72467979127135,3
PATRIOT POWER GREENS,Muscular Weakness,FALSE,TRUE,3,11.0539678135405,4
PHILLIPS' LAXATIVE DIETARY SUPPLEMENT (MAGNESIUM OXIDE) COATED TABLET,Nausea,FALSE,TRUE,3,4.10201880104793,3
PLEXUS ACCELERATOR+,Chest Discomfort,FALSE,TRUE,3,29.7951492537313,4
PLEXUS ACCELERATOR+,Heart Rate Increased,FALSE,TRUE,3,11.8122781065089,4
PLEXUS BIO CLEANSE,Abdominal Distension,FALSE,TRUE,3,4.35413595413595,3
PLEXUS BIO CLEANSE,Throat Tightness,FALSE,TRUE,3,7.41478382147838,4
PLEXUS BIOCLEANSE,Pyrexia,FALSE,TRUE,3,8.6745652173913,4
PLEXUS BLOCK,Abdominal Pain,FALSE,TRUE,3,7.92476426799007,4
PLEXUS EASE,Abdominal Pain,FALSE,TRUE,3,11.4486021505376,4
PLEXUS EASE,Diarrhoea,FALSE,TRUE,3,4.86706893399159,3
PLEXUS EDGE,Heart Rate Increased,FALSE,TRUE,3,23.6289940828402,4
PLEXUS PROBIO 5,Chest Pain,FALSE,TRUE,3,4.46258389261745,3
PLEXUS PROBIO 5,Pyrexia,FALSE,TRUE,3,7.22744565217391,3
PLEXUS PROBIO 5,Urticaria,FALSE,TRUE,3,4.14929797191888,3
PLEXUS PROBIO5,Hepatic Enzyme Increased,FALSE,TRUE,3,6.50607716779509,3
PLEXUS RESTORE,Vomiting,FALSE,TRUE,3,6.82589743589744,3
PLEXUS SLIM,Vertigo,FALSE,TRUE,3,10.7538461538462,4
PLEXUS SLIM 2.0,Heart Rate Increased,FALSE,TRUE,3,5.36679666487359,3
PLEXUS SLIM HUNGER CONTROL,Abdominal Pain,FALSE,TRUE,3,4.68123167155425,3
PLEXUS SLIM MICROBIOME ACTIVATING,Chest Pain,FALSE,TRUE,3,7.04909925821265,3
PLEXUS SLIM MICROBIOME ACTIVATING,Pruritus,FALSE,TRUE,3,6.07997562647574,3
PRESERVISION AREDS,Cataract,FALSE,TRUE,3,12.9929921773142,4
PRESERVISION AREDS 2,Blood Copper Decreased,FALSE,TRUE,3,32.0359801488834,4
PRESERVISION AREDS 2,Dementia,FALSE,TRUE,3,5.3393300248139,3
PRESERVISION AREDS 2,Exposure Via Skin Contact,FALSE,TRUE,3,19.22158808933,4
PRESERVISION AREDS 2,Hiatus Hernia,FALSE,TRUE,3,7.39291849589616,3
PRESERVISION AREDS 2,Ill-Defined Disorder,FALSE,TRUE,3,6.00674627791563,3
PRESERVISION AREDS 2,Impaired Driving Ability,FALSE,TRUE,3,16.0179900744417,4
PRESERVISION AREDS 2,Medication Residue Present,FALSE,TRUE,3,10.6786600496278,4
PRESERVISION AREDS 2,Ocular Discomfort,FALSE,TRUE,3,24.0269851116625,4
PRESERVISION AREDS 2,Retinal Haemorrhage,FALSE,TRUE,3,10.6786600496278,4
PRESERVISION AREDS 2,Skin Cancer,FALSE,TRUE,3,9.61079404466501,4
PRESERVISION AREDS 2,Throat Cancer,FALSE,TRUE,3,8.00899503722084,3
PRESERVISION AREDS 2 CHEWABLES,Cataract,FALSE,TRUE,3,67.6703389830508,4
PRESERVISION AREDS 2 FORMULA,Blindness Unilateral,FALSE,TRUE,3,17.4427631578947,4
PRESERVISION AREDS 2 FORMULA,Feeling Hot,FALSE,TRUE,3,4.33360575351422,3
PRESERVISION AREDS 2 FORMULA,Pneumonia,FALSE,TRUE,3,5.367004048583,3
PRESERVISION AREDS 2 FORMULA CHEWABLE,Blood Pressure Increased,FALSE,TRUE,3,6.81904355251921,3
PRESERVISION AREDS 2 FORMULA CHEWABLES,Blindness,FALSE,TRUE,3,13.2885,4
PRESERVISION AREDS 2 FORMULA CHEWABLES,Cataract,FALSE,TRUE,3,13.5137288135593,4
PRESERVISION AREDS 2 FORMULA CHEWABLES,Condition Aggravated,FALSE,TRUE,3,6.84386266094421,3
PRESERVISION AREDS 2 FORMULA CHEWABLES,Neovascular Age-Related Macular Degeneration,FALSE,TRUE,3,37.0841860465116,4
PRESERVISION AREDS 2 FORMULA CHEWABLES,Weight Decreased,FALSE,TRUE,3,5.06228571428571,3
PRESERVISION AREDS 2 FORMULA SOFT GELS,Accidental Exposure To Product,FALSE,TRUE,3,18.8102870813397,4
PRESERVISION AREDS 2 FORMULA SOFT GELS,Ill-Defined Disorder,FALSE,TRUE,3,11.7564294258373,4
PRESERVISION AREDS 2 FORMULA SOFT GELS,Lower Limb Fracture,FALSE,TRUE,3,47.0257177033493,4
PRESERVISION AREDS 2 FORMULA SOFT GELS,Vitreous Floaters,FALSE,TRUE,3,9.90015109544195,4
"PRESERVISION AREDS 2 FORMULA SOFT GELS (CAPSULE, SOFT)",Age-Related Macular Degeneration,FALSE,TRUE,3,5.90352049910874,3
"PRESERVISION AREDS 2 FORMULA SOFT GELS (CAPSULE, SOFT)",Lacrimation Increased,FALSE,TRUE,3,15.0539772727273,4
"PRESERVISION AREDS 2 FORMULA SOFT GELS (CAPSULE, SOFT)",Vertigo,FALSE,TRUE,3,5.28209728867624,3
"PRESERVISION AREDS 2 FORMULA SOFT GELS (CAPSULE, SOFT)",Visual Acuity Reduced,FALSE,TRUE,3,15.4399766899767,4
PRESERVISION AREDS 2 MULTIVITAMIN,Cataract,FALSE,TRUE,3,13.790038049118,4
PRESERVISION AREDS 2 MULTIVITAMIN,Condition Aggravated,FALSE,TRUE,3,6.98379609354471,3
PRESERVISION AREDS 2 MULTIVITAMIN,Eye Haemorrhage,FALSE,TRUE,3,25.4253826530612,4
PRESERVISION AREDS 2 MULTIVITAMIN,Feeling Abnormal,FALSE,TRUE,3,5.0692351707038,3
PRESERVISION AREDS 2 MULTIVITAMIN,Hypertension,FALSE,TRUE,3,5.49738003309432,3
PRESERVISION AREDS 2 MULTIVITAMIN SOFT GELS,Visual Impairment,FALSE,TRUE,3,14.0645161290323,4
PRESERVISION AREDS 2 SOFT GELS,Haemorrhage,FALSE,TRUE,3,11.1220735785953,4
"PRESERVISION AREDS 2 SOFT GELS (CAPSULE, SOFT)",Disease Progression,FALSE,TRUE,3,115.706821480406,4
"PRESERVISION AREDS 2 SOFT GELS (CAPSULE, SOFT)",Visual Field Defect,FALSE,TRUE,3,125.349056603774,4
PRESERVISION AREDS SOFT GELS,Dysphagia,FALSE,TRUE,3,4.17077759197325,3
PRESERVISION AREDS SOFT GELS,Macular Degeneration,FALSE,TRUE,3,13.6617596713454,4
PRESERVISION AREDS SOFT GELS,Neuropathy Peripheral,FALSE,TRUE,3,18.859168241966,4
"PRESERVISION AREDS SOFT GELS (CAPSULE, SOFT)",Dysphagia,FALSE,TRUE,3,6.39711538461539,3
PRESERVISION LUTEIN,Blood Pressure Increased,FALSE,TRUE,3,4.87001341954374,3
PREVAGEN EXTRA STRENGTH,Confusional State,FALSE,TRUE,3,6.41477547078706,3
PREVAGEN REGULAR STRENGTH,Atrial Fibrillation,FALSE,TRUE,3,4.45795804195804,3
PREVAGEN REGULAR STRENGTH,Gait Disturbance,FALSE,TRUE,3,5.86573426573427,3
PREVAGEN REGULAR STRENGTH,Vertigo,FALSE,TRUE,3,10.7538461538462,4
"PREVAGEN, 10 MG, QUINCY BIOSCIENCE",Transient Ischaemic Attack,FALSE,TRUE,3,281.228873239437,4
PROSVENT ULTRA BLEND,Urinary Tract Infection,FALSE,TRUE,3,23.340350877193,4
PROTANDIM US,Fatigue,FALSE,TRUE,3,9.27421602787456,4
PROTANDIM US,Local Swelling,FALSE,TRUE,3,71.2955357142857,4
PURITAN'S PRIDE GINKGO BILOBA,Atrial Fibrillation,FALSE,TRUE,3,26.3960330578512,4
PURITAN'S PRIDE GREEN TEA EXTRACT,Atrial Fibrillation,FALSE,TRUE,3,58.0843636363636,4
PURITAN'S PRIDE KLAMATH LAKE BLUE GREEN ALGAE,Asthenia,FALSE,TRUE,3,32.8408717105263,4
PURITAN'S PRIDE RED YEAST RICE,Atrial Fibrillation,FALSE,TRUE,3,36.2986363636364,4
PURITAN'S PRIDE TURMERIC CURCUMIN,Asthenia,FALSE,TRUE,3,6.56422697368421,3
PURITAN'S PRIDE TURMERIC CURCUMIN,Atrial Fibrillation,FALSE,TRUE,3,14.5129090909091,4
RHEUMACARE,Blood Lead Increased,FALSE,TRUE,3,1210.18181818182,4
RITUAL ESSENTIAL FOR WOMEN POSTNATAL MULTIVITAMIN,Hypersensitivity,FALSE,TRUE,3,14.2236865538736,4
RITUAL ESSENTIAL PRENATAL MULTIVITAMIN,Chest Pain,FALSE,TRUE,3,33.5020973154363,4
ROUNDHOUSE PROVISIONS MORNING KICK STRAWBERRY LEMONADE,Hospitalisation,FALSE,TRUE,3,25.2571157495256,4
ROYAL HONEY,Headache,FALSE,TRUE,3,6.70647518266566,3
ROYAL HONEY VIP,Death,FALSE,TRUE,3,5.11725110584012,3
RSP AMINO LEAN,Nausea,FALSE,TRUE,3,6.1537216828479,3
SAMBUCOL BLACK ELDERBERRY,Dizziness,FALSE,TRUE,3,13.3560200668896,4
SAMBUCOL BLACK ELDERBERRY,Malaise,FALSE,TRUE,3,19.8876992031873,4
SHAKEOLOGY CHOCOLATE,Abdominal Pain,FALSE,TRUE,3,5.72236559139785,3
SHAKEOLOGY CHOCOLATE BAG 30 SERVING,Pain,FALSE,TRUE,3,4.62694180384883,3
SHAKEOLOGY GREENBERRY,Dehydration,FALSE,TRUE,3,52.9304174950298,4
SHAKEOLOGY GREENBERRY,Nausea,FALSE,TRUE,3,12.3088303282478,4
SHAKEOLOGY GREENBERRY,Vomiting,FALSE,TRUE,3,13.6533333333333,4
SHAKEOLOGY VANILLA,Dyspnoea,FALSE,TRUE,3,6.76664972038638,3
SHAKEOLOGY VANILLA,Throat Tightness,FALSE,TRUE,3,47.7346084877466,4
SKINNY PILL,Cardiac Disorder,FALSE,TRUE,3,62.7806603773585,4
SKINNY PILL,Headache,FALSE,TRUE,3,7.54506802721089,4
SKINNY PILL,Hyperhidrosis,FALSE,TRUE,3,24.3466463414634,4
SUPER BETA PROSTATE,Anal Haemorrhage,FALSE,TRUE,3,11.7575941676792,4
SUPER BETA PROSTATE,Blood Urine,FALSE,TRUE,3,11.7575941676792,4
SUPER BETA PROSTATE,Genital Haemorrhage,FALSE,TRUE,3,47.0303766707169,4
SUPER BETA PROSTATE,Groin Pain,FALSE,TRUE,3,13.4372504773477,4
SUPER BETA PROSTATE,Haemoptysis,FALSE,TRUE,3,4.70303766707169,3
SUPER BETA PROSTATE P3 ADVANCED,Adverse Reaction,FALSE,TRUE,3,4.2478802189546,3
SUPER BETA PROSTATE P3 ADVANCED,Haematospermia,FALSE,TRUE,3,21.8057851239669,4
SUPER BETA PROSTATE P3 ADVANCED,Prostatic Disorder,FALSE,TRUE,3,15.5755608028335,4
SUPER BETA PROSTATE P3 ADVANCED,Prostatomegaly,FALSE,TRUE,3,9.08574380165289,4
SUPER BETA PROSTATE P3 ADVANCED,Urine Output Decreased,FALSE,TRUE,3,18.1714876033058,4
SUPER BETA VIRILITY BOOST,Dysuria,FALSE,TRUE,3,5.73240961247023,3
SUPER BETA VIRILITY BOOST,Haematemesis,FALSE,TRUE,3,5.67142653148651,3
SUPER BETA VIRILITY BOOST,Haematospermia,FALSE,TRUE,3,35.5409395973154,4
SUPER BETA VIRILITY BOOST,Prostatic Disorder,FALSE,TRUE,3,25.3863854266539,4
SUSTAIN,Blood Pressure Increased,FALSE,TRUE,3,4.2609415029889,3
SUSTAIN,Chest Pain,FALSE,TRUE,3,8.37174916107383,4
SUSTAIN,Dehydration,FALSE,TRUE,3,9.91960735586481,4
SUSTAIN,Haematemesis,FALSE,TRUE,3,53.0804521276596,4
SYNC,Heart Rate Increased,FALSE,TRUE,3,9.08534365043241,4
THE BODY SHOT BAR STEP 2,Dizziness,FALSE,TRUE,3,17.8086956521739,4
THE BODY SHOT BAR STEP 2,Heart Rate Increased,FALSE,TRUE,3,39.3846153846154,4
TIANEPTINE,Dependence,FALSE,TRUE,3,28.1671957671958,4
TOTAL CONTROL,Vomiting,FALSE,TRUE,3,5.11903846153846,3
TRIM,Vomiting,FALSE,TRUE,3,5.11903846153846,3
TRIPLE ACTION VIRILITY,Cardiac Disorder,FALSE,TRUE,3,8.95249326145552,4
TRIPLE ACTION VIRILITY,Myocardial Infarction,FALSE,TRUE,3,4.4622145096283,3
TRIPLE ACTION VIRILITY,Rectal Haemorrhage,FALSE,TRUE,3,9.95417082917083,4
TRUBIOTICS (BIFIDOBACTERIUM + LACTOBACILLUS) CAPSULE,Haemorrhage,FALSE,TRUE,3,36.5659340659341,4
TRUVISION HEALTH TRUFIX,Adverse Event,FALSE,TRUE,3,93.7359154929577,4
TRUVISION TRUCONTROL,Nausea,FALSE,TRUE,3,7.38474341192788,4
TRUVY ALTER,Headache,FALSE,TRUE,3,4.02297808012094,3
TRUVY ALTER,Heart Rate Increased,FALSE,TRUE,3,7.87337278106509,4
TRUVY TRIM,Insomnia,FALSE,TRUE,3,18.679298245614,4
TRUVY TRIM,Vomiting,FALSE,TRUE,3,4.55008547008547,3
TRUVY TRU,Migraine,FALSE,TRUE,3,23.2561188811189,4
TRUVY TRU,Syncope,FALSE,TRUE,3,12.865087040619,4
TRUVY TRU+,Heart Rate Increased,FALSE,TRUE,3,23.6289940828402,4
TRUVY TRUFIX,Headache,FALSE,TRUE,3,4.64224664224664,3
TRUVY TRUFIX,Hyperhidrosis,FALSE,TRUE,3,14.9797373358349,4
TRUVY VY BOOST,Syncope,FALSE,TRUE,3,28.3159574468085,4
ULTIMATE MALE,Blood Pressure Increased,FALSE,TRUE,3,8.52444491887276,4
UMARY HYALURONIC ACID,Weight Increased,FALSE,TRUE,3,32.3853955375254,4
UMARY USA HYALURONIC ACID,Dizziness,FALSE,TRUE,3,6.67700668896321,3
UQORA DEFEND,Nephrolithiasis,FALSE,TRUE,3,13.9763655462185,4
UQORA DEFEND PART 2,Urinary Tract Infection,FALSE,TRUE,3,49.2925925925926,4
UQORA FLUSH,Loss Of Consciousness,FALSE,TRUE,3,10.846875,4
UQORA PROMOTE PART 3,Hospitalisation,FALSE,TRUE,3,18.9414136622391,4
UQORA PROMOTE PART 3,Urinary Tract Infection,FALSE,TRUE,3,55.45625,4
VITAL PROTEINS COLLAGEN PEPTIDES,Headache,FALSE,TRUE,3,15.0924036281179,4
VITAMIN B6,Asthenia,FALSE,TRUE,3,3.97637559808612,3
VITAMIN B6,Burning Sensation,FALSE,TRUE,3,8.25131864722308,4
VITAMIN B6,Temperature Intolerance,FALSE,TRUE,3,345.376623376623,4
VITAMIN B6,Tremor,FALSE,TRUE,3,5.62241014799154,3
VITAMIN B6,Visual Impairment,FALSE,TRUE,3,13.2111276701441,4
VITAMIN B6,Vitamin B6 Increased,FALSE,TRUE,3,31.811004784689,4
VITAMIN C,Chills,FALSE,TRUE,3,22.1898276820456,4
VITAMIN D,Hospitalisation,FALSE,TRUE,3,3.98317187656047,3
VITAMIN D3,Gait Disturbance,FALSE,TRUE,3,11.2269912749789,4
VITAMIN D3,Loss Of Consciousness,FALSE,TRUE,3,5.10095907928389,3
YOUTHEORY TURMERIC,Chromaturia,FALSE,TRUE,3,75.2005649717514,4
YOUTHEORY TURMERIC,Fatigue,FALSE,TRUE,3,15.4593495934959,4
YOUTHEORY TURMERIC,Nausea,FALSE,TRUE,3,6.1537216828479,3
ZENWISE HEALTH CALMING SLEEP SUPPORT WITH MELATONIN,Insomnia,FALSE,TRUE,3,42.0363157894737,4
ZENWISE HEALTH CALMING SLEEP SUPPORT WITH MELATONIN,Nausea,FALSE,TRUE,3,9.23127600554785,4
