product_clean,meddra_pt,a,expected,prr,prr_lower,prr_upper,chi2,prr_signal,ror,ror_lower,ror_upper,ror_signal,ebgm,eb05,eb95,gps_signal,ic,ic025,ic975,bcpnn_signal,n_methods,validation_status,validation_note
GREEN TEA FAT BURNER,Hepatic Failure,3,0.07002457002457,43.5892857142857,15.1903000399315,125.081520713017,84.6553532975313,TRUE,57.7477744807122,18.1469423899513,183.766795849961,TRUE,5.41934724137208,3.54821946828275,6.48740124995794,TRUE,2.61825891119628,1.57063238272282,3.66588543966973,TRUE,4,,
GREEN TEA FAT BURNER,Liver Injury,3,0.135544635544636,22.3262195121951,7.82177494813759,63.7272333980164,41.5442687755066,TRUE,29.5235920852359,9.32233567162892,93.500440267144,TRUE,4.46959838564356,2.59847061255423,5.53765239422942,TRUE,2.46128956485788,1.41366303638442,3.50891609333134,TRUE,4,,
GUNDRY MD ACTIVE ADVANTAGE,Hospitalisation,3,0.0458845208845209,65.6411290322581,61.1234034957953,70.4927666687598,133.304328644609,TRUE,452.188717259906,23.3354608963737,8762.39971968732,TRUE,6.02584962736367,4.15472185427433,7.09390363594953,TRUE,2.68068722837823,1.63306069990477,3.72831375685168,TRUE,4,,
GUNDRY MD MCT WELLNESS BLUEBERRY LEMONADE,Hospitalisation,3,0.0458845208845209,65.6411290322581,61.1234034957953,70.4927666687598,133.304328644609,TRUE,452.188717259906,23.3354608963737,8762.39971968732,TRUE,6.02584962736367,4.15472185427433,7.09390363594953,TRUE,2.68068722837823,1.63306069990477,3.72831375685168,TRUE,4,,
HEALTHY LIFE CHEMISTRY MULTIMINERALS,Fatigue,3,0.106388206388206,28.2458068247542,26.9679817216621,29.5841791727586,55.8369401663622,TRUE,190.667533969355,9.84438510951422,3692.87752414525,TRUE,4.81812359308559,2.94699581999626,5.88617760167145,TRUE,2.5290413220618,1.48141479358834,3.57666785053525,TRUE,4,,
HERBAL CLEANSE - PEACHES & CREAM FIBER DRINK,Nausea,3,0.321949221949222,9.32459266802444,5.29126754938477,16.4323628720466,16.0260488398416,TRUE,26.673412243859,3.93781172722723,180.676723524266,TRUE,3.22344616780772,1.35231839471839,4.29150017639358,TRUE,2.0902337465232,1.04260721804974,3.13786027499665,TRUE,4,,
HERBAL CLEANSE DIETARY SUPPLEMENT,Nausea,3,0.402436527436527,7.45952138492872,3.64432958134119,15.2687779878928,11.8910324424512,TRUE,16.0036909761996,3.15648041874214,81.1404130185465,TRUE,2.90179648265956,1.03066870957023,3.96985049124542,TRUE,1.95545755283746,0.907831024364008,3.00308408131092,TRUE,4,,
"HERBAL CLEANSE PACK (RESTORE, HERBAL CLEANSE)",Nausea,3,0.241461916461916,12.4330448065173,12.0657250641034,12.8115469513522,22.976038000814,TRUE,80.0220185821561,4.13249330561145,1549.55446613009,TRUE,3.63801977021509,1.76689199712576,4.70607377880095,TRUE,2.23891042317608,1.19128389470262,3.28653695164953,TRUE,4,,
HERBAL CLEANSE WITH CITRUS FIBER DRINK,Blood Potassium Decreased,3,0.0748361998361998,40.6406770255272,14.4270647497543,114.48376074706,78.9655496060647,TRUE,55.2179310344828,17.0518366483574,178.808885553252,TRUE,5.3238822575202,3.45275448443087,6.39193626610606,TRUE,2.60613209975704,1.55850557128359,3.6537586282305,TRUE,4,,
HERBALIFE 21-DAY HERBAL CLEANSING PROGRAM AM TABLETS,Constipation,3,0.26973791973792,11.1542796222967,4.0827099527734,30.4743553501432,18.8080388899188,TRUE,15.5298464246832,4.68564831883481,51.4712401707135,TRUE,3.47845158336584,1.60732381027651,4.5465055919517,TRUE,2.18491569614412,1.13728916767067,3.23254222461758,TRUE,4,Validated,"2008-2017 FDA/regulatory scrutiny, hepatotoxicity case series"
HERBALIFE 21-DAY HERBAL CLEANSING PROGRAM PM TABLETS,Constipation,3,0.250470925470925,12.0125471543382,4.44351419211715,32.4745872064933,20.6058589817471,TRUE,17.0092345942106,5.06469737844522,57.1236620596878,TRUE,3.58523902159971,1.71411124851038,4.65329303018557,TRUE,2.22148683649331,1.17386030801985,3.26911336496676,TRUE,4,Validated,"2008-2017 FDA/regulatory scrutiny, hepatotoxicity case series"
HERBALIFE CELL ACTIVATOR,Blood Alkaline Phosphatase Increased,3,0.343980343980344,8.83901377810007,2.88422115841456,27.0881323859331,13.5925669652977,TRUE,10.5588724081696,3.58929104066534,31.0617849789463,TRUE,3.12804235523522,1.25691458214589,4.19609636382108,TRUE,2.05207361750575,1.0044470890323,3.09970014597921,TRUE,4,Validated,"2008-2017 FDA/regulatory scrutiny, hepatotoxicity case series"
HERBALIFE CELL ACTIVATOR,Ear Infection,3,0.0447174447174447,75.7080745341615,23.1716772932742,247.358552301858,135.115391194952,TRUE,89.0574337553844,28.3741234309929,279.523225673694,TRUE,6.06276602141569,4.19163824832636,7.13082003000155,TRUE,2.68377494634391,1.63614841787045,3.73140147481736,TRUE,4,Validated,"2008-2017 FDA/regulatory scrutiny, hepatotoxicity case series"
HERBALIFE CELL ACTIVATOR,Gallbladder Disorder,3,0.184029484029484,16.7431318681319,5.4211569429946,51.7108188715894,29.2602975884132,TRUE,19.9939824463557,6.74247943864446,59.2896630539151,TRUE,4.02929962253491,2.15817184944558,5.09735363112077,TRUE,2.35522450536249,1.30759797688903,3.40285103383594,TRUE,4,Validated,"2008-2017 FDA/regulatory scrutiny, hepatotoxicity case series"
HERBALIFE CELL ACTIVATOR,Gastritis,3,0.292383292383292,10.4268605645851,3.39703135551802,32.0042442518819,16.7554728419852,TRUE,12.457705338339,4.22793810982502,36.7068812895425,TRUE,3.36227771317422,1.49114994008489,4.43033172176008,TRUE,2.14308455601324,1.09545802753978,3.19071108448669,TRUE,4,Validated,"2008-2017 FDA/regulatory scrutiny, hepatotoxicity case series"
HERBALIFE CELL ACTIVATOR,Haematemesis,3,0.268304668304668,11.3809523809524,3.70439427346176,34.9655213607874,18.6542833496475,TRUE,13.5978297795807,4.61041504909308,40.1050605521568,TRUE,3.48612890352851,1.61500113043918,4.55418291211437,TRUE,2.18760449728617,1.13997796881272,3.23523102575963,TRUE,4,Validated,"2008-2017 FDA/regulatory scrutiny, hepatotoxicity case series"
HERBALIFE CELL ACTIVATOR,Hepatitis,3,0.347420147420147,8.75017946877243,2.85548386339767,26.8135434828278,13.4156301154958,TRUE,10.4525885265311,3.55348291054731,30.7463437014647,TRUE,3.11369996178207,1.24257218869274,4.18175397036793,TRUE,2.04620558775036,0.998579059276905,3.09383211622382,TRUE,4,Validated,"2008-2017 FDA/regulatory scrutiny, hepatotoxicity case series"
HERBALIFE CELL ACTIVATOR,International Normalised Ratio Increased,3,0.287223587223587,10.6175958188153,3.45852332137665,32.5958018773318,17.1352360640051,TRUE,12.6856807205326,4.30447612450407,37.3858492157004,TRUE,3.38793682687516,1.51680905378583,4.45599083546102,TRUE,2.1525095688025,1.10488304032905,3.20013609727596,TRUE,4,Validated,"2008-2017 FDA/regulatory scrutiny, hepatotoxicity case series"
HERBALIFE CELL-U-LOSS,Blood Alkaline Phosphatase Increased,3,0.257985257985258,11.7904278462654,3.87363920678078,35.8872319741723,19.5895606776721,TRUE,14.2300868291662,4.80084317474269,42.1791264149059,TRUE,3.54264563783459,1.67151786474526,4.61069964642045,TRUE,2.20711322717443,1.15948669870098,3.25473975564789,TRUE,4,Validated,"2008-2017 FDA/regulatory scrutiny, hepatotoxicity case series"
HERBALIFE CELL-U-LOSS,Feeling Jittery,3,0.223157248157248,13.663025210084,4.48262744705102,41.644829978945,23.3430030481913,TRUE,16.4926928576622,5.55630879046125,48.9549677591985,TRUE,3.75160259453258,1.88047482144324,4.81965660311844,TRUE,2.27497362638025,1.22734709790679,3.3226001548537,TRUE,4,Validated,"2008-2017 FDA/regulatory scrutiny, hepatotoxicity case series"
HERBALIFE CELL-U-LOSS,Gastritis,3,0.219287469287469,13.9084687767323,4.56232277807461,42.4006614882636,23.8342867652996,TRUE,16.7891205131368,5.65512506533697,49.8440908641222,TRUE,3.77680446424581,1.90567669115648,4.84485847283167,TRUE,2.28271454582264,1.23508801734918,3.33034107429609,TRUE,4,Validated,"2008-2017 FDA/regulatory scrutiny, hepatotoxicity case series"
HERBALIFE CELL-U-LOSS,Haematemesis,3,0.201228501228501,15.1811391223156,4.97509258093743,46.3241600637059,26.3786208901892,TRUE,18.3256521387999,6.16675185225795,54.4580898271978,TRUE,3.90060988010663,2.0294821070173,4.96866388869249,TRUE,2.31939838173545,1.27177185326199,3.36702491020891,TRUE,4,Validated,"2008-2017 FDA/regulatory scrutiny, hepatotoxicity case series"
HERBALIFE CELL-U-LOSS,Heart Rate Irregular,3,0.402457002457003,7.51687471104947,2.47746639269495,22.8069311407092,11.0165621277942,TRUE,9.05965366693814,3.06641074035755,26.7665787510565,TRUE,2.90172314027076,1.03059536718143,3.96977714885662,TRUE,1.95542482047956,0.907798292006101,3.00305134895301,TRUE,4,Validated,"2008-2017 FDA/regulatory scrutiny, hepatotoxicity case series"
HERBALIFE CELL-U-LOSS,Hepatitis,3,0.260565110565111,11.6719310839914,3.83504578072791,35.5234286678024,19.3517895676675,TRUE,14.0868493547919,4.7529452386208,41.7508123451859,TRUE,3.52830753907252,1.65717976598319,4.59636154765838,TRUE,2.20221125726805,1.1545847287946,3.24983778574151,TRUE,4,Validated,"2008-2017 FDA/regulatory scrutiny, hepatotoxicity case series"
HERBALIFE FLORAFIBER,Gallbladder Disorder,3,0.0657248157248157,46.9326923076923,15.7705763799535,139.670076361218,90.4126756796267,TRUE,59.3206611570248,19.1860166648604,183.411747293619,TRUE,5.51035311544789,3.63922534235856,6.57840712403375,TRUE,2.62918256023252,1.58155603175906,3.67680908870597,TRUE,4,Validated,"2008-2017 FDA/regulatory scrutiny, hepatotoxicity case series"
HERBALIFE FLORAFIBER,Hepatic Enzyme Increased,3,0.353194103194103,8.53321678321678,2.90764439665953,25.0428796427196,13.2124180704004,TRUE,10.7239221913458,3.51518322166449,32.7159353905834,TRUE,3.08994121403813,1.2188134409488,4.15799522262399,TRUE,2.03640902234246,0.988782493869003,3.08403555081591,TRUE,4,Validated,"2008-2017 FDA/regulatory scrutiny, hepatotoxicity case series"
HERBALIFE FORMULA 2 MULTIVITAMIN COMPLEX,Abdominal Distension,3,0.341420966420966,8.81916174876551,3.06245644348258,25.3971331139786,13.8594327396131,TRUE,11.3652966495063,3.64957344008529,35.393168558422,TRUE,3.1388070604,1.26767928731067,4.20686106898586,TRUE,2.05645524949825,1.00882872102479,3.1040817779717,TRUE,4,Validated,"2008-2017 FDA/regulatory scrutiny, hepatotoxicity case series"
