stratum,product_clean,meddra_pt,a,expected,prr,ror,eb05,ic,ic025,n_methods,robust_signal,ror_lower
Other,ONE-A-DAY WOMEN'S ACTIVE MIND AND BODY,Nausea,3,0.39996375498369,7.50952813067151,16.1188931730551,1.04695844196775,1.95941611723404,0.911818503097128,4,TRUE,3.17838916290444
Other,ONNIT ALPHA BRAIN,Dizziness,3,0.689742660384197,4.35526662104543,6.16216906444199,0.262171492903849,1.55670536763063,0.509107753493719,3,TRUE,1.77298733817725
Other,OSTEO BI-FLEX,Dysphagia,3,0.193584632113084,15.5543233082707,27.4329023303382,2.09031177859974,2.33521108410013,1.28761346996323,4,TRUE,6.7733754866386
Other,OSTEO BI-FLEX ONE PER DAY COATED TABLETS,Dyspnoea,3,0.415802827111272,7.22472498690414,13.446190102121,0.991055203783316,1.93424599828302,0.88664838414611,3,TRUE,3.05367512514058
Other,OSTEO BI-FLEX TRIPLE STRENGTH,Cough,3,0.155889815150417,19.3854264292409,28.8198198198198,2.40108823746776,2.41582954430842,1.36823193017151,4,TRUE,8.26666266421483
Other,OSTEO BI-FLEX TRIPLE STRENGTH,Foreign Body,3,0.319354838709677,9.4254955570745,13.810490257468,1.37082574348087,2.09479464055968,1.04719702642277,4,TRUE,3.96945816979587
Other,OXY ELITE PRO,Abdominal Pain,3,0.349764407393983,8.6008316008316,12.9059393939394,1.2399655912879,2.04222009969006,0.994622485553148,4,TRUE,3.62289970032027
Other,OXYELITE,Blood Bilirubin Increased,3,0.0828561072852483,36.6281540504648,58.5146046796146,3.30543851365991,2.58614325518078,1.53854564104387,4,TRUE,15.861441610385
Other,OXYELITE PRO,Body Temperature Increased,3,0.487133019209859,6.25227272727273,7.46198226293734,0.763108910616467,1.82603851157043,0.778440897433525,3,TRUE,2.5292293005622
Other,OXYELITE PRO,Depression,3,0.54222544400145,5.60665760869565,6.68888888888889,0.60881026676767,1.74768754102157,0.700089926884662,3,TRUE,2.26969746482245
Other,OXYELITE PRO,Hepatic Necrosis,3,0.0579920260964117,60.6838235294118,70.9509677419355,3.81336550531359,2.64903851136606,1.60144089722915,4,TRUE,22.040342492111
Other,OXYELITE PRO,Hepatomegaly,3,0.153678869155491,20.6325,24.557457681252,2.42157343597294,2.42070095562331,1.3731033414864,4,TRUE,8.12503786602039
Other,OXYELITE PRO,Renal Disorder,3,0.434940195723088,7.01785714285714,8.37810825587753,0.926278914982747,1.9044089322582,0.856811318121295,3,TRUE,2.83603629209778
Other,OXYELITE PRO,Serum Ferritin Increased,3,0.0579920260964117,60.6838235294118,70.9509677419355,3.81336550531359,2.64903851136606,1.60144089722915,4,TRUE,22.040342492111
Other,OXYELITE PRO (REVISED FORMULA),Hepatic Failure,3,0.0178325480246466,174.582278481013,345.981132075472,5.464482563053,2.75679736920792,1.70919975507101,4,TRUE,77.3622167432608
Other,OXYLIFE PHENOCANE,Alanine Aminotransferase Increased,3,0.0827111272200073,36.5984077841663,65.5413017345011,3.30793715107941,2.58650215686579,1.53890454272888,4,TRUE,16.1432284537255
Other,OXYLIFE PHENOCANE,Aspartate Aminotransferase Increased,3,0.0814425516491482,37.1738544474393,66.5824175824176,3.32998681669709,2.58964636100773,1.54204874687082,4,TRUE,16.3985709855862
Other,PATRIOT POWER GREENS,Flatulence,3,0.685175788329105,4.41529411764706,5.28483950069963,0.271742616145705,1.56225386281445,0.514656248677542,3,TRUE,1.7914436556452
Other,PATRIOT POWER GREENS,Muscular Weakness,3,0.320405944182675,9.56067623899954,11.4814249363868,1.36609883624377,2.09294507216304,1.04534745802613,4,TRUE,3.86304274455179
Other,PERFORMIX SST,Chest Pain,3,0.192062341428054,15.6780977643047,27.6572417347765,2.10164705008359,2.33838101431698,1.29078340018007,4,TRUE,6.82866847719097
Other,PERFORMIX SST,Dyspnoea,3,0.485103298296484,6.19239691685999,10.4577405370807,0.769121235062062,1.82900800290769,0.781410388770786,3,TRUE,2.58489152305753
Other,PHENIBUT,Dependence,3,0.0369699166364625,83.5757575757576,128.891457286432,4.4500208298215,2.70444175244959,1.65684413831269,4,TRUE,35.6948768748576
Other,PHILLIP'S COLON HEALTH,Abdominal Distension,3,0.215150416817688,14.035968781812,19.6078704420032,1.93861979345861,2.29103630264266,1.24343868850575,4,TRUE,5.90354410509903
Other,PHILLIPS' COLON HEALTH,Haematochezia,3,0.397825299021385,7.59144326110907,9.57559968788542,1.05467475591273,1.96284826769702,0.915250653560111,4,TRUE,3.11895618036893
Other,PHILLIPS' COLON HEALTH,Rectal Haemorrhage,3,0.216165277274375,14.0622448979592,17.834986726282,1.93185968097272,2.28899044455634,1.24139283041943,4,TRUE,5.78755818020844
Other,PLEXUS ACCELERATOR+,Chest Discomfort,3,0.124682856107285,24.2639296187683,37.2233284529039,2.72121920379101,2.48615908004361,1.4385614659067,4,TRUE,10.4194135429318
Other,PLEXUS ACCELERATOR+,Heart Rate Increased,3,0.336353751359188,8.94486486486486,13.4405546551414,1.29621771422284,2.06516973087774,1.01757211674083,4,TRUE,3.7727379597582
Other,PLEXUS BLOCK,Abdominal Pain,3,0.524646611090975,5.73284823284823,7.74210909090909,0.656274610284263,1.7722284955797,0.724630881442794,3,TRUE,2.3622966119877
Other,PLEXUS BOOST,Loss Of Consciousness,3,0.487205509242479,6.18301435406699,7.95244716937404,0.762894647461113,1.82593257126778,0.778334957130871,3,TRUE,2.54171527633531
Other,PLEXUS BOOST,Tachycardia,3,0.179412830735774,16.9336609336609,22.0599827139153,2.19945023427058,2.36499455312279,1.31739693898588,4,TRUE,7.01699206411209
Other,PLEXUS EASE,Abdominal Pain,3,0.314787966654585,9.55682605682606,14.892027972028,1.39154509373952,2.10285834318995,1.05526072905304,4,TRUE,4.05426088389606
Other,PLEXUS EASE,Diarrhoea,3,0.594019572308808,5.05702236890356,7.62862460607855,0.47740728165461,1.67771637348813,0.630118759351221,3,TRUE,2.07834167027643
Other,PLEXUS EDGE,Heart Rate Increased,3,0.168176875679594,17.892972972973,40.3292274446245,2.29225866839037,2.38905296231706,1.34145534818015,4,TRUE,7.94640542328131
Other,PLEXUS PROBIO 5,Pyrexia,3,0.389923885465749,7.75598086124402,9.66080522968556,1.08354929847241,1.9756010682333,0.92800345409639,4,TRUE,3.17883544046084
Other,PLEXUS RESTORE,Vomiting,3,0.454295034432766,6.61169702780441,12.2207045291157,0.863597128457928,1.87484765122877,0.827250037091863,3,TRUE,2.77552202013656
Other,PLEXUS WORLDWIDE INC. PLEXUS BOOST,Palpitations,3,0.0833997825299021,36.1086387434555,245.604316546763,3.29610697658421,2.58479816849271,1.5372005543558,4,TRUE,12.6747063241155
Other,PRESERVISION AREDS,Cataract,3,0.246901051105473,12.4119591346154,15.0826160437055,1.74082845967811,2.22836588843504,1.18076827429814,4,TRUE,5.03144286098587
Other,PRESERVISION AREDS 2,Abnormal Faeces,3,0.731243204059442,4.5256843528219,5.17451833436917,0.177988260370823,1.50723916053168,0.459641546394768,3,TRUE,1.67424043992757
Other,PRESERVISION AREDS 2,Blood Copper Decreased,3,0.175498368974266,33.1883519206939,33.2883778744562,2.2311103086044,2.37333073085156,1.32573311671465,4,TRUE,7.55287775749393
Other,PRESERVISION AREDS 2,Exposure Via Skin Contact,3,0.233997825299021,19.9130111524164,21.1819311825527,1.81796882809297,2.25350722831104,1.20590961417413,4,TRUE,5.53525886997488
Other,PRESERVISION AREDS 2,Ill-Defined Disorder,3,0.584994563247554,5.85676798600481,6.65419515226849,0.499459858969387,1.68966710850807,0.642069494371166,3,TRUE,2.10738555288224
Other,PRESERVISION AREDS 2,Impaired Driving Ability,3,0.409496194273287,9.0513687056438,10.1282189855973,1.01305531158858,1.94421541591762,0.896617801780711,4,TRUE,3.05492539036341
Other,PRESERVISION AREDS 2,Medication Residue Present,3,0.233997825299021,19.9130111524164,21.1819311825527,1.81796882809297,2.25350722831104,1.20590961417413,4,TRUE,5.53525886997488
Other,PRESERVISION AREDS 2,Ocular Discomfort,3,0.204748097136644,24.8912639405205,25.8899937849596,2.00980102142791,2.31217533950966,1.26457772537275,4,TRUE,6.39305139081985
Other,PRESERVISION AREDS 2,Retinal Haemorrhage,3,0.350996737948532,11.0627839735646,12.2613915148343,1.23490484120456,2.04012941518002,0.992531801043113,4,TRUE,3.59267791902808
Other,PRESERVISION AREDS 2,Skin Cancer,3,0.438745922435665,8.29708798017348,9.31761342448726,0.913736851940605,1.89854828083696,0.850950666700052,3,TRUE,2.84208204108657
Other,PRESERVISION AREDS 2,Throat Cancer,3,0.438745922435665,8.29708798017348,9.31761342448726,0.913736851940605,1.89854828083696,0.850950666700052,3,TRUE,2.84208204108657
Other,PRESERVISION AREDS 2 CHEWABLES,Cataract,3,0.0474809713664371,64.640625,99.6977950713359,4.09685531895846,2.67647419468294,1.62887658054603,4,TRUE,27.7040240354979
Other,PRESERVISION AREDS 2 FORMULA,Blindness Unilateral,3,0.200072490032621,15.9275362318841,18.7558974358974,2.04297633182516,2.32177870117895,1.27418108704204,4,TRUE,6.22541423867558
Other,PRESERVISION AREDS 2 FORMULA,Pneumonia,3,0.591881116346502,5.15639662183297,6.09655117483074,0.482602199463235,1.68053913740619,0.632941523269283,3,TRUE,2.07706652055354
Other,PRESERVISION AREDS 2 FORMULA CHEWABLE,Blood Pressure Increased,3,0.477346864806089,6.29680365296804,9.32499049068087,0.792330537027444,1.84041234490032,0.792814730763409,3,TRUE,2.61877069055873
Other,PRESERVISION AREDS 2 FORMULA CHEWABLES,Blindness,3,0.255527364987314,11.9739130434783,14.5785673570207,1.69146579297689,2.21179900660249,1.16420139246558,4,TRUE,4.8608404934549
Other,PRESERVISION AREDS 2 FORMULA CHEWABLES,Cataract,3,0.237404856832186,12.909375,15.7188203972967,1.79719618615554,2.24682609833717,1.19922848420026,4,TRUE,5.23588286569632
Other,PRESERVISION AREDS 2 FORMULA CHEWABLES,Condition Aggravated,3,0.415005436752447,7.31150442477876,8.88586034622981,0.99381836951876,1.93550270135977,0.887905087222864,3,TRUE,2.97735936142622
Other,PRESERVISION AREDS 2 FORMULA CHEWABLES,Neovascular Age-Related Macular Degeneration,3,0.0761145342515404,42.3692307692308,51.3019320453031,3.42646171587298,2.6029273622729,1.55532974813599,4,TRUE,16.5797776397979
Other,PRESERVISION AREDS 2 FORMULA CHEWABLES,Weight Decreased,3,0.672345052555274,4.49021739130435,5.43333571377562,0.298977772319699,1.57795766599677,0.530360051859863,3,TRUE,1.82598792884825
Other,PRESERVISION AREDS 2 FORMULA SOFT GELS,Accidental Exposure To Product,3,0.172236317506343,23.5746527777778,26.0293775251661,2.25803501550224,2.38031453072429,1.33271691658738,4,TRUE,7.46907561509113
Other,PRESERVISION AREDS 2 FORMULA SOFT GELS,Ill-Defined Disorder,3,0.313156940920623,11.093954248366,12.6386495925495,1.39901757166269,2.10574919473453,1.05815158059762,4,TRUE,3.99542284060447
Other,PRESERVISION AREDS 2 FORMULA SOFT GELS,Lower Limb Fracture,3,0.156578470460312,26.9424603174603,29.5010477299185,2.39476655894874,2.41431557295759,1.36671795882068,4,TRUE,8.26530052118385
Other,PRESERVISION AREDS 2 FORMULA SOFT GELS,Vitreous Floaters,3,0.297499093874592,11.7873263888889,13.4051222351572,1.4727941030396,2.13380013726918,1.08620252313228,4,TRUE,4.21337846065865
Other,"PRESERVISION AREDS 2 FORMULA SOFT GELS (CAPSULE, SOFT)",Age-Related Macular Degeneration,3,0.584124682856107,5.26121979286536,6.18315047908352,0.5016033284488,1.69082423455952,0.643226620422615,3,TRUE,2.10497918398908
Other,"PRESERVISION AREDS 2 FORMULA SOFT GELS (CAPSULE, SOFT)",Epistaxis,3,0.738745922435665,4.13381555153707,4.85862257412656,0.163279857618252,1.4984746135391,0.450876999402193,3,TRUE,1.66040785384705
Other,"PRESERVISION AREDS 2 FORMULA SOFT GELS (CAPSULE, SOFT)",Hip Fracture,3,0.137441101848496,24.8028933092224,28.6967023106259,2.58165730719278,2.45699097065439,1.40939335651748,4,TRUE,9.17162035148734
Other,"PRESERVISION AREDS 2 FORMULA SOFT GELS (CAPSULE, SOFT)",Lacrimation Increased,3,0.246248640811888,13.0215189873418,15.2234925171688,1.7446313818598,2.2296266182335,1.18202900409659,4,TRUE,5.05070016758319
Other,"PRESERVISION AREDS 2 FORMULA SOFT GELS (CAPSULE, SOFT)",Visual Acuity Reduced,3,0.355056179775281,8.82814846599442,10.3550217514659,1.2183585881915,2.03326380440782,0.98566619027091,4,TRUE,3.48327091417483
Other,PRESERVISION AREDS 2 SOFT GELS,Haemorrhage,3,0.398840159478072,7.57197802197802,9.55072682081795,1.05100763041321,1.96121843249665,0.913620818359742,4,TRUE,3.11088962708424
Other,"PRESERVISION AREDS 2 SOFT GELS (CAPSULE, SOFT)",Disease Progression,3,0.0318956143530265,115.531468531469,135.913580246914,4.65741210639615,2.71813987541346,1.67054226127655,4,TRUE,40.6739645100123
Other,"PRESERVISION AREDS 2 SOFT GELS (CAPSULE, SOFT)",Visual Field Defect,3,0.0358825661471548,100.127272727273,118.367741935484,4.49202074031242,2.70736613529055,1.65976852115364,4,TRUE,35.9698078800084
Other,PRESERVISION AREDS SOFT GELS,Foreign Body Trauma,3,0.292279811525915,10.411186696901,12.792926087973,1.49824918569741,2.14327297627696,1.09567536214005,4,TRUE,4.24822071885401
Other,PRESERVISION AREDS SOFT GELS,Macular Degeneration,3,0.380572671257702,7.96645459803354,9.77422324510932,1.11848580551953,1.99084094629359,0.943243332156683,4,TRUE,3.25279035804066
Other,PRESERVISION AREDS SOFT GELS,Neuropathy Peripheral,3,0.161362812613266,19.1040221914008,23.4964226747386,2.35159601121042,2.40384108959968,1.35624347546277,4,TRUE,7.74341277901715
Other,"PRESERVISION AREDS SOFT GELS (CAPSULE, SOFT)",Condition Aggravated,3,0.149401957230881,20.3333333333333,27.2627643665883,2.46204563094057,2.43017128417956,1.38257367004265,4,TRUE,8.48449366804377
Other,"PRESERVISION AREDS SOFT GELS (CAPSULE, SOFT)",Dysphagia,3,0.497789054005074,6.04649122807018,7.96112489660877,0.731948829454645,1.81054817423645,0.762950560099539,3,TRUE,2.49029204100317
Other,PRESERVISION LUTEIN,Blood Pressure Increased,3,0.668285610728525,4.49706457925636,6.08058941240677,0.307702722442948,1.58296190913185,0.53536429499494,3,TRUE,1.83547493075874
Other,PREVAGEN,Transient Ischaemic Attack,3,0.202464661109098,15.2537396121884,18.4513665401796,2.02590762803303,2.31685736744776,1.26925975331085,4,TRUE,6.14624464828663
Other,PREVAGEN EXTRA STRENGTH,Confusional State,3,0.452446538600942,6.70882066276803,8.10316333665275,0.869467331846358,1.87764490140976,0.830047287272853,3,TRUE,2.72707807077551
Other,PREVAGEN REGULAR STRENGTH,Atrial Fibrillation,3,0.749184487133019,4.03296703296703,4.8297559429477,0.143062280929063,1.4863683634328,0.438770749295895,3,TRUE,1.63638811967605
Other,PREVAGEN REGULAR STRENGTH,Gait Disturbance,3,0.49710039869518,6.10761834319527,7.33707434052758,0.733942361653486,1.81154423909467,0.763946624957758,3,TRUE,2.47874656228461
Other,PREVAGEN REGULAR STRENGTH,Vertigo,3,0.287422979340341,10.6755009696186,12.8432133891213,1.52234689947502,2.15214420170911,1.10454658757221,4,TRUE,4.31166579800825
Other,"PREVAGEN, 10 MG, QUINCY BIOSCIENCE",Transient Ischaemic Attack,3,0.0177600579920261,174.221052631579,403.002094240838,5.47006822555885,2.75699934247451,1.7094017283376,4,TRUE,78.5330466892566
Other,PROSVENT ULTRA BLEND,Urinary Tract Infection,3,0.146683581007611,20.7300751879699,27.5722306197366,2.48837245577624,2.43622303544367,1.38862542130676,4,TRUE,8.63155249906034
Other,PROTANDIM US,Blood Bilirubin Increased,3,0.681261326567597,4.44427694626898,5.30685815178857,0.279997279589574,1.56702675932321,0.5194291451863,3,TRUE,1.80189804696807
Other,PROTANDIM US,Local Swelling,3,0.297716563972454,10.3288288288288,12.365666591473,1.47174315961025,2.13340678226151,1.0858091681246,4,TRUE,4.15987801413043
Other,PROTANDIM US,Pneumonia,3,0.380862631388184,8.02527707563679,9.6068626713788,1.11738969624713,1.99036596541243,0.942768351275521,4,TRUE,3.24351189010178
Other,PURITAN'S PRIDE GLUCOSAMINE CHONDROITIN MSM WITH MOBILI-FLEX COATED CAPLETS,Choking,3,0.308372598767669,9.74081920903955,27.9654036243822,1.4211628013477,2.1142625971224,1.0666649829855,4,TRUE,4.12758286122249
Other,PURITAN'S PRIDE GREEN TEA EXTRACT,Atrial Fibrillation,3,0.0576295759333092,52.5428571428571,121.010142630745,3.82226791830907,2.64997593507733,1.60237832094042,4,TRUE,23.7848810397409
Other,PURITAN'S PRIDE HYDROLYZED COLLAGEN CAPLETS,Choking,3,0.616745197535339,4.86970338983051,7.62573011831661,0.423325989703348,1.64805487158644,0.600457257449528,3,TRUE,1.99495394989505
Other,PURITAN'S PRIDE KLAMATH LAKE BLUE GREEN ALGAE,Asthenia,3,0.111054729974628,27.1159895150721,81.9753328967474,2.88690572970967,2.51798141410742,1.47038379997051,4,TRUE,12.0890734151351
Other,PURITAN'S PRIDE NIACIN 500MG COATED CAPLETS,Fall,3,0.13240304458137,22.8918096292197,32.6744464392579,2.63516685278374,2.46843870365749,1.42084108952058,4,TRUE,9.69014458881083
Other,PURITAN'S PRIDE NIACIN 500MG COATED CAPLETS,Hypersensitivity,3,0.568249365712215,5.29004412046806,7.30494391358538,0.541291659036263,1.71210646165839,0.664508847521483,3,TRUE,2.17588262030842
Other,PURITAN'S PRIDE NIACIN 500MG COATED CAPLETS,Paraesthesia,3,0.172924972816238,17.4833051563821,24.8866026520348,2.25230891716763,2.37883735517009,1.33123974103318,4,TRUE,7.39042301612775
Other,PURITAN'S PRIDE NIACIN 500MG COATED CAPLETS,Pruritus,3,0.401920985864444,7.48696832579186,10.4752106603958,1.03993204428715,1.956281967383,0.908684353246091,4,TRUE,3.11848889992888
Other,PURITAN'S PRIDE RED YEAST RICE,Atrial Fibrillation,3,0.0922073214932947,32.8357142857143,54.9985592854056,3.15278470059675,2.56318069019719,1.51558307606028,4,TRUE,14.3326926808096
Other,PURITANS PRIDE NEURO-PS 100MG RAPID RELEASE SOFTGELS,Confusional State,3,0.0238129757158391,127.717592592593,884.990762124711,5.06526051817894,2.7402312188658,1.69263360472889,4,TRUE,45.5731876813137
Other,QUINCY BIOSCIENCE PREVAGEN 10MG,Convulsion,3,0.189198985139543,15.9594907407407,23.1244904167934,2.12321251648755,2.34436243978029,1.29676482564338,4,TRUE,6.76433339533314
Other,QUINCY BIOSCIENCE PREVAGEN 10MG,Dizziness,3,0.752446538600942,3.99218297625941,5.5133064209003,0.136801954021479,1.48260589958835,0.43500828545144,3,TRUE,1.61711630897369
Other,RELACORE,Acne,3,0.0979702790866256,32.3988235294118,39.2827396141676,3.06616664618449,2.54920923700303,1.50161162286613,4,TRUE,12.825069219861
Other,RELACORE,Irritability,3,0.140485683218557,22.190975020145,26.9675994108984,2.55025714542585,2.45011669459106,1.40251908045415,4,TRUE,8.89897885193259
Other,REMIFEMIN TABLET (CIMICIFUGA),Hospitalisation,3,0.149619427328742,20.1622807017544,33.5463397362132,2.45996009358938,2.42968823896046,1.38209062482355,4,TRUE,8.75749859974346
Other,REPLENEX EXTRA STRENGTH,Hypersensitivity,3,0.218557448350852,13.7581047381546,30.6900706273369,1.9160493536562,2.28417951281954,1.23658189868263,4,TRUE,6.0489039564474
Other,REUMOFAN PLUS,Gastrointestinal Haemorrhage,3,0.2,15.4883720930233,18.6620197211833,2.04349673094849,2.32192809488736,1.27433048075045,4,TRUE,6.22133213553595
Other,REUMOFAN PLUS,Rectal Haemorrhage,3,0.478651685393258,6.34285714285714,7.63406455218667,0.788399952941165,1.8384875393125,0.790889925175591,3,TRUE,2.57561112251285
Other,REUMOFAN PLUS,Renal Disorder,3,0.337078651685393,9.06122448979592,10.9198404785643,1.29312032915013,2.06391983256184,1.01632221842493,4,TRUE,3.67100990789594
Other,REUMOFAN PLUS,Urinary Tract Infection,3,0.478651685393258,6.34285714285714,7.63406455218667,0.788399952941165,1.8384875393125,0.790889925175591,3,TRUE,2.57561112251285
Other,REUMOFAN PLUS,White Blood Cell Count Increased,3,0.22247191011236,13.875,16.7220359646449,1.8905459081748,2.27634152058342,1.22874390644651,4,TRUE,5.58630318142974
Other,RHEUMACARE,Blood Lead Increased,3,0.00184849583182312,1970.5,13311.3448275862,8.22136238849998,2.80203112548152,1.75443351134462,4,TRUE,657.691157496852
Other,ROUNDHOUSE PROVISIONS MORNING KICK STRAWBERRY LEMONADE,Hospitalisation,3,0.112214570496557,26.8849902534113,52.7195715676728,2.87203997930664,2.51524563602488,1.46764802188798,4,TRUE,11.9507698638894
Other,ROYAL HONEY,Headache,3,0.466473359913012,6.44265358561084,9.86563384076519,0.82550866107631,1.85655305072788,0.808955436590975,3,TRUE,2.68719663605865
Other,ROYAL HONEY VIP,Death,3,0.445559985501994,6.75980712651193,8.86251968874157,0.891549406352292,1.88811403254977,0.840516418412866,3,TRUE,2.78918179437001
Other,SCHIFF MOVE FREE ADVANCED,Diarrhoea,3,0.330010873504893,9.1039603960396,19.8375034368985,1.32360730619493,2.07615278042657,1.02855516628966,4,TRUE,3.91119711268416
Other,SCHIFF MOVE FREE ADVANCED,Malaise,3,0.197716563972454,15.2123161764706,34.08038585209,2.05998613572618,2.32664193294125,1.27904431880434,4,TRUE,6.71642700845982
Other,SENSA,Headache,3,0.310982239942008,9.66503153468816,18.3239929947461,1.40904146543211,2.1096126963719,1.06201508223499,4,TRUE,4.16049115345964
Other,SHAKEOLOGY CHOCOLATE,Abdominal Pain,3,0.62957593330917,4.77685377685378,6.24293255131965,0.393664293512592,1.63157366599999,0.583976051863084,3,TRUE,1.95372037220087
Other,SHAKEOLOGY CHOCOLATE BAG 30 SERVING,Pain,3,0.710003624501631,4.23474298586934,5.47441846761244,0.220458551117196,1.53234355303484,0.484745938897936,3,TRUE,1.72454841811852
Other,SHAKEOLOGY GREENBERRY,Dehydration,3,0.0600217470097862,50.2495446265938,344.43949044586,3.76450239382696,2.64380016532116,1.59620255118425,4,TRUE,17.7693239769849
Other,SHAKEOLOGY GREENBERRY,Nausea,3,0.239978252990214,12.5167876588022,80.6008165116807,1.78170212691339,2.24180014453337,1.19420253039646,4,TRUE,4.16180033313812
Other,SHAKEOLOGY GREENBERRY,Vomiting,3,0.227147517216383,13.2248322147651,85.5549964054637,1.86066277079004,2.26703494197849,1.21943732784158,4,TRUE,4.41753507869232
Other,SHAKEOLOGY VANILLA,Dyspnoea,3,0.485103298296484,6.19239691685999,10.4577405370807,0.769121235062062,1.82900800290769,0.781410388770786,3,TRUE,2.58489152305753
Other,SHAKEOLOGY VANILLA,Throat Tightness,3,0.0685030808263864,44.2744783306581,79.4249221183801,3.57653763369539,2.62211484956727,1.57451723543037,4,TRUE,19.5455108871495
Other,SKINNY PILL,Cardiac Disorder,3,0.0472635012685756,64.6453125,108.726989521382,4.10335116950247,2.67704737508018,1.62944976094327,4,TRUE,28.2109850319574
Other,SKINNY PILL,Headache,3,0.414642986589344,7.24824807288017,11.6598312370642,0.995076105578958,1.93607429211245,0.888476677975542,3,TRUE,3.0493087479905
Other,SKINNY PILL,Hyperhidrosis,3,0.122653135193911,24.6267857142857,41.1063668792563,2.74472204893617,2.4908543199808,1.4432567058439,4,TRUE,10.7244899460186
Other,SLOW FE BROWN (NCH) (FERROUS SULFATE) TABLET,Anaemia,3,0.137549836897427,22.3676948051948,27.9954098360656,2.58052402507934,2.45674489593892,1.40914728180201,4,TRUE,9.1203225848953
Other,SLOW FE BROWN (NCH) (FERROUS SULFATE) TABLET,Overdose,3,0.107647698441464,28.7951933124347,36.0268852459016,2.93148122291708,2.52604789561709,1.47845028148018,4,TRUE,11.6859696856966
Other,STACKER 2,Death,3,0.46901051105473,6.42158385093168,8.35577967416602,0.817698573175836,1.85277070201226,0.805173087875351,3,TRUE,2.64491534284157
Other,STACKER 2,Feeling Jittery,3,0.0724900326205147,42.6340206185567,56.3558974358974,3.49598349614388,2.612032441664,1.5644348275271,4,TRUE,17.5829386988641
Other,STACKER 2,Heart Rate Increased,3,0.672707502718376,4.47081081081081,5.75807671528903,0.298201318763952,1.57751170152927,0.529914087392359,3,TRUE,1.82407926270219
Other,STACKER 2,Intensive Care,3,0.00579920260964117,827.1,1002.38181818182,6.94426591490077,2.79071825434481,1.7431206402079,4,TRUE,242.346728766547
Other,STACKER 2,Nervousness,3,0.0971366437114897,31.5687022900763,41.7330798479088,3.07837912748995,2.55122191351546,1.50362429937855,4,TRUE,13.0778187031877
Other,STACKER 2 EPHEDRA FREE,Anxiety,3,0.0627401232330555,48.0609756097561,329.146214099217,3.70155021294556,2.63681418607893,1.58921657194202,4,TRUE,16.981228538516
Other,SUPER BETA PROSTATE,Anuria,3,0.320115984052193,14.3945652173913,15.299013741592,1.36740126450923,2.09345506113601,1.0458574469991,4,TRUE,3.99985205036059
Other,SUPER BETA PROSTATE,Genital Haemorrhage,3,0.400144980065241,10.2818322981366,11.2184294144349,1.04630641008214,1.95912563197364,0.911528017836731,4,TRUE,3.14981260101723
Other,SUPER BETA PROSTATE,Groin Pain,3,0.640231968104386,5.53637123745819,6.23104857013164,0.369485268689609,1.61802756679908,0.570429952662173,3,TRUE,1.92004072075227
Other,SUPER BETA PROSTATE,Renal Haemorrhage,3,0.240086988039145,23.9909420289855,24.0431230140717,1.78105109822942,2.24158816534246,1.19399055120555,4,TRUE,5.45756584231544
Other,SUPER BETA PROSTATE,Scrotal Swelling,3,0.280101486045669,17.9932065217391,18.6995006808897,1.55945146519634,2.16562119567433,1.11802358153742,4,TRUE,4.61961665909981
Other,SUPER BETA PROSTATE,Testicular Swelling,3,0.280101486045669,17.9932065217391,18.6995006808897,1.55945146519634,2.16562119567433,1.11802358153742,4,TRUE,4.61961665909981
Other,SUPER BETA PROSTATE,Vascular Injury,3,0.560202972091337,6.54298418972332,7.31526179715408,0.561832447376158,1.72301443198847,0.675416817851566,3,TRUE,2.20765102650887
Other,SUPER BETA PROSTATE P3 ADVANCED,Adverse Reaction,3,0.640304458137006,4.84321133412043,5.65449592087535,0.369322165417578,1.61793585064896,0.570338236512054,3,TRUE,1.91857896567433
Other,SUPER BETA PROSTATE P3 ADVANCED,Haematospermia,3,0.19296846683581,17.8434101783384,20.4813982120871,2.09488914128985,2.33649331216494,1.28889569802803,4,TRUE,6.51835170853371
Other,SUPER BETA PROSTATE P3 ADVANCED,Prostatic Disorder,3,0.228053642624139,14.7402084081926,16.9927153200373,1.85494238781614,2.26523826556395,1.21764065142704,4,TRUE,5.48835488003709
Other,SUPER BETA PROSTATE P3 ADVANCED,Prostatomegaly,3,0.491192461036608,6.39669421487603,7.45589526466743,0.751158911371245,1.82011780249557,0.772520188358663,3,TRUE,2.50968852903962
Other,SUPER BETA PROSTATE P3 ADVANCED,Urine Output Decreased,3,0.175425878941646,19.9426349052018,22.8237995824635,2.23170320858789,2.37348555968203,1.32588794554512,4,TRUE,7.19306560504301
Other,SUPER BETA VIRILITY BOOST,Dysuria,3,0.696665458499456,4.3849472674976,5.15880424665111,0.247782896534011,1.5483350352912,0.500737421154297,3,TRUE,1.76174816873888
Other,SUPER BETA VIRILITY BOOST,Haematemesis,3,0.529249728162378,5.81582479689156,6.84114504226007,0.643694101319853,1.76576185443203,0.718164240295122,3,TRUE,2.3256024730129
Other,SUPER BETA VIRILITY BOOST,Haematospermia,3,0.118811163465024,29.0791239844578,33.5971821125405,2.79028591924392,2.49978379344445,1.45218617930754,4,TRUE,10.6451947107373
Other,SUPER BETA VIRILITY BOOST,Prostatic Disorder,3,0.140413193185937,24.021885030639,27.8744463001961,2.55099688066578,2.4502799877481,1.40268237361119,4,TRUE,8.96258282860573
