product_clean,meddra_pt,a,n_product,n_pt,b,c,d,N_total,prr,chi2,prr_signal,ror,ror_se,ror_lower,ror_signal,expected,eb05,gps_signal,ic,ic_var,ic025,bcpnn_signal,n_methods,robust_signal,analysis
CENTRUM SILVER WOMEN'S 50+ MULTIMINERALS MULTIVITAMINS TABLET,Arthropathy,3,66,34,63,31,43072,43169,63.2008797653959,115.554035138968,TRUE,75.3674540682415,0.577262129041867,24.3113122143785,TRUE,0.0519817461604392,3.97660959594229,TRUE,2.66466245856335,0.28569112094327,1.61704086169945,TRUE,4,TRUE,no_formulation
CENTRUM SILVER WOMEN'S 50+ MULTIMINERALS MULTIVITAMINS TABLET,Coeliac Disease,4,66,460,62,456,42647,43169,5.72873471557682,11.2586031944824,TRUE,6.72644030668127,0.490342992974665,2.57274599317439,TRUE,0.703282448053001,0.964632332649318,FALSE,1.90294967349464,0.222199057451206,0.979044971101283,TRUE,3,TRUE,no_formulation
CENTRUM SILVER WOMEN'S 50+ MULTIMINERALS MULTIVITAMINS TABLET,Cough,5,66,729,61,724,42379,43169,4.51019169596518,10.4759758623643,TRUE,5.23124442424548,0.446634305650485,2.17982794707223,TRUE,1.1145497926753,0.826802569315737,FALSE,1.76829968432027,0.181795017047166,0.932606117581603,TRUE,3,TRUE,no_formulation
CENTRUM SILVER WOMEN'S 50+ MULTIMINERALS MULTIVITAMINS TABLET,Fear,4,66,214,62,210,42893,43169,12.4395382395382,30.9690665622837,TRUE,14.6714109263658,0.492946375990449,5.58299777755884,TRUE,0.327179225833353,2.06784341539296,TRUE,2.44365314274108,0.222199057451206,1.51974844034772,TRUE,4,TRUE,no_formulation
CENTRUM SILVER WOMEN'S 50+ MULTIMINERALS MULTIVITAMINS TABLET,Oesophageal Injury,4,66,87,62,83,43020,43169,31.4735304855787,85.5327685743057,TRUE,37.0955209580838,0.500221465811471,13.9163187239169,TRUE,0.133012115175242,3.36415280213422,TRUE,2.82961998477088,0.222199057451206,1.90571528237752,TRUE,4,TRUE,no_formulation
CENTRUM SILVER WOMEN'S 50+ MULTIMINERALS MULTIVITAMINS TABLET,Throat Irritation,16,66,777,50,761,42342,43169,13.7308963485048,175.85882139923,TRUE,18.1676667338434,0.285910572336292,10.3735442111742,TRUE,1.18793578725474,3.07957783273795,TRUE,3.2891340975238,0.0605828958350444,2.80670767552775,TRUE,4,TRUE,no_formulation
"CENTRUM SILVER WOMEN'S 50+ MULTIMINERALS, MULTIVITAMINS TABLET",Haemorrhage,3,37,591,34,588,42544,43169,5.94760066188638,7.96077214990402,TRUE,7.33408444460862,0.562514473685445,2.43513991608075,TRUE,0.506544047812087,0.70055016714831,FALSE,1.79794461401139,0.28569112094327,0.750323017147494,TRUE,3,TRUE,no_formulation
"CENTRUM SILVER WOMEN'S 50+ MULTIMINERALS, MULTIVITAMINS TABLET",Throat Irritation,4,37,777,33,773,42359,43169,6.03223663508269,12.2919403529079,TRUE,7.35627936593696,0.503377989952233,2.74267418312102,TRUE,0.665964001945841,1.04325275631566,TRUE,1.94840175408394,0.222199057451206,1.02449705169058,TRUE,4,TRUE,no_formulation
"CENTRUM SILVER WOMENS 50+ (MULTIMINERALS, MULTIVITAMINS) TABLET",Coeliac Disease,6,27,460,21,454,42688,43169,21.1169848262359,95.5063888496821,TRUE,28.3956558446542,0.450090465670912,11.7524162475123,TRUE,0.287706456021682,3.18561311804355,TRUE,3.04470971296735,0.153822989075138,2.27599234303803,TRUE,4,TRUE,no_formulation
"CENTRUM SILVER WOMENS 50+ (MULTIMINERALS, MULTIVITAMINS) TABLET",Oesophageal Injury,3,27,87,24,84,43058,43169,57.0661375661376,110.205350477707,TRUE,72.7954353338969,0.581711402664362,23.2777717379224,TRUE,0.0544140471171443,3.9110603145283,TRUE,2.65831920562874,0.28569112094327,1.61069760876484,TRUE,4,TRUE,no_formulation
"CENTRUM SILVER WOMENS 50+ (MULTIMINERALS, MULTIVITAMINS) TABLET",Throat Irritation,5,27,777,22,772,42370,43169,10.348781423911,33.7837163416058,TRUE,13.4074217907228,0.47705421701406,5.26342604072718,TRUE,0.485973731149668,2.02373674987323,TRUE,2.47981050347822,0.181795017047166,1.64411693673955,TRUE,4,TRUE,no_formulation
CENTRUM SILVER WOMENS 50+ MULTIMINERALS MULTIVITAMIN,Throat Irritation,8,21,777,13,769,42379,43169,21.3749458170785,136.721717597141,TRUE,34.6762688614541,0.439368039769683,14.6566506327881,TRUE,0.377979568671964,3.39839150090832,TRUE,3.27520356872172,0.117623894052513,2.60299530382747,TRUE,4,TRUE,no_formulation
